ID,Response
51116,0.031351833388160395
51117,0.05370222400394399
51118,0.34843275935517426
51119,0.08925616203008993
51120,0.4771945309757453
51121,0.008217440142706275
51122,0.09593777871919891
51123,0.1137191464242051
51124,0.03629117285969152
51125,0.08329189222168408
51126,0.1164062651260324
51127,0.06912567687981142
51128,0.06774680845999392
51129,0.0461184682853867
51130,0.4530802335316295
51131,0.18169551750289067
51132,0.12557102072190848
51133,0.4917006749692898
51134,0.05031739365696848
51135,0.5462465127063377
51136,0.3356810220558362
51137,0.13123040635540853
51138,0.4420762349242998
51139,0.6117561847225368
51140,0.6158553240197683
51141,0.28579371871089865
51142,0.04058113823125851
51143,0.004771312393774087
51144,0.46375917818090273
51145,0.12695688616314166
51146,0.12320203946643343
51147,0.48757415165459805
51148,0.05385695330298156
51149,0.010073478589293345
51150,0.4568002659500127
51151,0.0631723907167824
51152,0.054762920817863506
51153,0.5064889134881139
51154,0.19731816780317513
51155,0.10476102971648668
51156,0.0397650006583183
51157,0.3566527456975557
51158,0.3865870050488489
51159,0.36096209836499404
51160,0.05979742417367864
51161,0.3480845897320216
51162,0.5041958864805414
51163,0.3255255894137084
51164,0.16025501398932168
51165,0.07148486792401611
51166,0.05384095270115392
51167,0.454579888708159
51168,0.04121512556504096
51169,0.022199519676131367
51170,0.5831506329969546
51171,0.025425698361215786
51172,0.1211465092955813
51173,0.021066658562134327
51174,0.09989426376519889
51175,0.5501948304536911
51176,0.26052449489662394
51177,0.5048295031618338
51178,0.12316303116767274
51179,0.43142164938504424
51180,0.6134881636856844
51181,0.04767486068271322
51182,0.2525489025123271
51183,0.19432306268024052
51184,0.44261848531645465
51185,0.3909565679255341
51186,0.3017202603220749
51187,0.06892438581807239
51188,0.4753362324361379
51189,0.5039752492817483
51190,0.37163276367062126
51191,0.03787069648624062
51192,0.4801683836244761
51193,0.2929344688588005
51194,0.42020927814658987
51195,0.4595634176485699
51196,0.3825409884720387
51197,0.09607704614693378
51198,0.11077645476723509
51199,0.318235456042059
51200,0.5041861904439353
51201,0.039698584060360406
51202,0.38241520413930197
51203,0.2039017175819251
51204,0.3204542524414397
51205,0.11359307874997414
51206,0.01897944988004739
51207,0.06956577256130045
51208,0.07223181022617467
51209,0.11255759393625209
51210,0.011640630059646169
51211,0.13686679229689674
51212,0.3794196090926927
51213,0.1742465053236017
51214,0.4079063120056722
51215,0.010177271368878232
51216,0.4107469718739686
51217,0.14664982714578959
51218,0.04617400695178338
51219,0.05894768254752564
51220,0.07127760947876045
51221,0.10973938061505582
51222,0.46387432118360405
51223,0.03794068708448311
51224,0.1299356804773564
51225,0.06228112839514041
51226,0.4134593347273127
51227,0.7417179315803757
51228,0.0633474287735246
51229,0.05656696895882704
51230,0.29072470909167264
51231,0.3671632062490927
51232,0.04027346639214903
51233,0.07077005353862197
51234,0.07058379082100416
51235,0.08187801598990774
51236,0.02536956838242386
51237,0.09500430278278743
51238,0.006795018161483907
51239,0.43274761420539487
51240,0.032819858797648045
51241,0.11447064112435901
51242,0.20748525929037653
51243,0.3468859444449027
51244,0.5902753465580204
51245,0.6428423840704383
51246,0.3950319486311149
51247,0.18749431329020289
51248,0.5219452607165698
51249,0.0074526098900724435
51250,0.45314935102524634
51251,0.04271576366070981
51252,0.15621385947138694
51253,0.0075118351460371985
51254,0.07531617542773261
51255,0.15051107115920195
51256,0.07497964396735769
51257,0.1819040846917513
51258,0.0878398199776147
51259,0.006608422439279249
51260,0.2483126278297384
51261,0.10301583406893748
51262,0.06155346920574134
51263,0.0646413124083251
51264,0.45580225485378256
51265,0.4391235087406219
51266,0.40158748943947375
51267,0.34083598854097347
51268,0.2984670177481854
51269,0.21819956759967232
51270,0.058699958346506265
51271,0.12417843453093141
51272,0.5847925830732039
51273,0.3982724442943902
51274,0.3831026936045382
51275,0.05494180183978813
51276,0.10890364249902013
51277,0.0469890247806594
51278,0.5389467462878023
51279,0.3716692430621289
51280,0.04037772559689898
51281,0.20388222525324443
51282,0.5679626642859356
51283,0.01588057761779795
51284,0.40596699018059246
51285,0.005416439052727467
51286,0.13338612803854488
51287,0.07275310312295864
51288,0.07800388558824885
51289,0.3576710880695614
51290,0.03168787268276558
51291,0.006502072569590218
51292,0.2126692617735836
51293,0.44574511916630344
51294,0.017202998843146106
51295,0.21559840041856282
51296,0.5098175059964757
51297,0.03169088197977068
51298,0.0640986266627521
51299,0.005310490951264341
51300,0.10790485220130086
51301,0.2088802371194548
51302,0.5698036991512717
51303,0.24161704594288938
51304,0.2942230493139756
51305,0.099356899855298
51306,0.34111743881618195
51307,0.4868041452128345
51308,0.4024660333218714
51309,0.36522502521709876
51310,0.22170001518863952
51311,0.31217366415893366
51312,0.21250038741393382
51313,0.4788117406092559
51314,0.20370922180140902
51315,0.5057894875257832
51316,0.2557716703182668
51317,0.25337155043977866
51318,0.4513813042059981
51319,0.07633579296263601
51320,0.09513111584220889
51321,0.08143344759937395
51322,0.3351711071603014
51323,0.19186224971554583
51324,0.0471421604491859
51325,0.3395601142485747
51326,0.30315908651655177
51327,0.03567419554847367
51328,0.36632718717394863
51329,0.5437995438414293
51330,0.0837988950420347
51331,0.10416038231167585
51332,0.38747540841990835
51333,0.6494343993843026
51334,0.03612350208369391
51335,0.5575097394296075
51336,0.2579435319520477
51337,0.060709847660983904
51338,0.021582887076439242
51339,0.06752412355827246
51340,0.13411163442585367
51341,0.18781516696415215
51342,0.10173481043894264
51343,0.06819950798101893
51344,0.15446143461210876
51345,0.01684467824953545
51346,0.4874018708700505
51347,0.017750553373484815
51348,0.13021051865233765
51349,0.3055434017774236
51350,0.10101283302385745
51351,0.007140875185116269
51352,0.08828704387346677
51353,0.05864850989515995
51354,0.015977011481913606
51355,0.34080808888501973
51356,0.5299187043310492
51357,0.09201263133110071
51358,0.022312940606227648
51359,0.3663836313383598
51360,0.057174957850579355
51361,0.593558637069599
51362,0.10691511325930737
51363,0.13993304159010733
51364,0.16424203244180127
51365,0.10865010764313245
51366,0.4972139320975123
51367,0.6396454133014841
51368,0.18417221748209098
51369,0.4351214524950837
51370,0.028893910157857684
51371,0.11700052435943173
51372,0.08692173609431537
51373,0.449894453914488
51374,0.6076786857114616
51375,0.15213665755326863
51376,0.4027559161820743
51377,0.16746081662943194
51378,0.7163292147317544
51379,0.5223403200372222
51380,0.6658943450214259
51381,0.02617417930141576
51382,0.035695110210664106
51383,0.3553418060257723
51384,0.14963110861030182
51385,0.6222301130794119
51386,0.588365963697401
51387,0.07168770143189432
51388,0.01891212378896485
51389,0.6076846403683036
51390,0.27677285636435733
51391,0.05836459913102907
51392,0.45442094396729044
51393,0.43528995612606863
51394,0.02571804365130928
51395,0.08636697889072395
51396,0.3710425973520742
51397,0.4380673532303394
51398,0.12844162748781024
51399,0.03730742556354369
51400,0.33054279784847
51401,0.0781174231355009
51402,0.04033887172851398
51403,0.393247259570197
51404,0.1733934141121578
51405,0.1106500213828695
51406,0.040729997703588344
51407,0.05000424021261287
51408,0.22523095920983335
51409,0.12602100404312816
51410,0.09089788848391966
51411,0.3689856822662143
51412,0.31112783685061735
51413,0.573536648624796
51414,0.27193820637047744
51415,0.35766425060225543
51416,0.04520067304766643
51417,0.3926810830620854
51418,0.0833128261546103
51419,0.07768851292417034
51420,0.3723126290184246
51421,0.0062688654818816355
51422,0.21522210072582412
51423,0.03375432188043382
51424,0.10054373682110476
51425,0.5068649273110374
51426,0.48625696900479504
51427,0.39274658533963946
51428,0.13364562001354383
51429,0.43501957867760077
51430,0.5974155328444516
51431,0.4036834961739634
51432,0.07680643971715331
51433,0.3938367848042733
51434,0.030381927896705463
51435,0.39998679879265064
51436,0.037008594571677794
51437,0.13183356339808322
51438,0.013392946076673972
51439,0.5371888017873896
51440,0.043557605693816365
51441,0.12032679934628893
51442,0.56106164459812
51443,0.3762762642311652
51444,0.6456167717236492
51445,0.3000777409176705
51446,0.09347712789321955
51447,0.022960506282679618
51448,0.308014679562823
51449,0.2935142772613023
51450,0.275781525093336
51451,0.4533180252377544
51452,0.005877213820346406
51453,0.099025504652549
51454,0.04975702085471891
51455,0.007066567386825574
51456,0.027082867556701834
51457,0.05623067334049583
51458,0.5430947790522236
51459,0.5025919630749087
51460,0.06603816692014065
51461,0.24034945725640394
51462,0.08858244240663782
51463,0.3638564749231456
51464,0.5071894624481695
51465,0.4072615179451913
51466,0.15130869240995626
51467,0.062313993339076744
51468,0.007022470015086019
51469,0.08710402454042757
51470,0.09302646083555288
51471,0.5514953754027078
51472,0.47742912009544364
51473,0.3601067052595499
51474,0.02732514043712681
51475,0.0741850530388368
51476,0.021788987979006344
51477,0.09711379470513386
51478,0.33272169566261595
51479,0.10691511325930737
51480,0.04428091927376973
51481,0.2288165955912586
51482,0.04537013929322144
51483,0.051678209117303975
51484,0.5865347717106121
51485,0.36033456497281
51486,0.09043654580879842
51487,0.6121061043485649
51488,0.2560553771655641
51489,0.5294540213919396
51490,0.35636207549039406
51491,0.20351374697204452
51492,0.058904513434410055
51493,0.16352823026947363
51494,0.32396607848945386
51495,0.38822131202587323
51496,0.08153050531240338
51497,0.47419456313279607
51498,0.0722770247415369
51499,0.13192740406076067
51500,0.6522597032277311
51501,0.06301224656885687
51502,0.047106269080174706
51503,0.09596539757505804
51504,0.39523596718153825
51505,0.3645984799979769
51506,0.6030943928514789
51507,0.255533353759559
51508,0.17707222362279335
51509,0.4597321801702202
51510,0.4012888799317158
51511,0.44726117137595
51512,0.15677113983307384
51513,0.03309110109678205
51514,0.3620446748702216
51515,0.29025785283411965
51516,0.10473090128426765
51517,0.09925337686694752
51518,0.03389362845717743
51519,0.10154843536633182
51520,0.12661020764189967
51521,0.11692909539802177
51522,0.13088976859509271
51523,0.5046838690794213
51524,0.5596281396836579
51525,0.16603972263075895
51526,0.3404148259576389
51527,0.0950279114814044
51528,0.12183562075015286
51529,0.024119318970901304
51530,0.1142514502657051
51531,0.1408510586080174
51532,0.27047204136005104
51533,0.053520201987467104
51534,0.04724349401731823
51535,0.47856382674032455
51536,0.5741390910954322
51537,0.4589205817869589
51538,0.3718817159023776
51539,0.051000924638970636
51540,0.06925044518779189
51541,0.4848478742941954
51542,0.32002845372178784
51543,0.44920955665057255
51544,0.1991306662786132
51545,0.39974040545920275
51546,0.10616306849323157
51547,0.14374970421780972
51548,0.1676365714500303
51549,0.15589117473018949
51550,0.5729862796292979
51551,0.1205416958133044
51552,0.12237838320711937
51553,0.15611217386843734
51554,0.05987414051129729
51555,0.5163984943114325
51556,0.5777040706397327
51557,0.02317323815993603
51558,0.07156409072952312
51559,0.27699832495566334
51560,0.4718277945569812
51561,0.3254682776345573
51562,0.3167519318901306
51563,0.33110768614934993
51564,0.07952015295524097
51565,0.44933123766703326
51566,0.6951054253758278
51567,0.2746838334557771
51568,0.03605063079643642
51569,0.07710574082773439
51570,0.044568980429277615
51571,0.2937827086918918
51572,0.6872422727515511
51573,0.3216385817042315
51574,0.10180274565436372
51575,0.12613189082208973
51576,0.3820343122152963
51577,0.4447835323535264
51578,0.05074428039693779
51579,0.029054880432645886
51580,0.7201250087594497
51581,0.48159813107343674
51582,0.061179395435570695
51583,0.06954830184881759
51584,0.12354386482614785
51585,0.02711796447507303
51586,0.12785901844192465
51587,0.49908267977016796
51588,0.4978789280821091
51589,0.12718464773961896
51590,0.06031160069415902
51591,0.44442911740282803
51592,0.08971549320773342
51593,0.02479756538971719
51594,0.46218588624552526
51595,0.479520994406601
51596,0.24694704484954516
51597,0.36332361213442615
51598,0.4817710065266724
51599,0.11465508354405513
51600,0.20340212243647354
51601,0.03823567548134681
51602,0.28356586856637145
51603,0.07702433025334171
51604,0.5626404619439563
51605,0.4453653042848619
51606,0.33279080969159847
51607,0.13622224039608558
51608,0.4049955610714654
51609,0.005181636255275927
51610,0.5589895486431853
51611,0.026664196198423987
51612,0.57007736663047
51613,0.05695113856837451
51614,0.08844764646125713
51615,0.13771303235041926
51616,0.43902540623692843
51617,0.07764431293665619
51618,0.09628508569235254
51619,0.4330587090157558
51620,0.3720647049989657
51621,0.06687119867131093
51622,0.0888387398858783
51623,0.4555297695845117
51624,0.20172220200547003
51625,0.01941017682150618
51626,0.16281750131764056
51627,0.5697731459420174
51628,0.3147892823322368
51629,0.054435640146103276
51630,0.17098104749044224
51631,0.0955435864092221
51632,0.4684778692888317
51633,0.17644017685456834
51634,0.41601250676265256
51635,0.041904023887300405
51636,0.5047152563584102
51637,0.5653836906697091
51638,0.4630827399858556
51639,0.5637232992308614
51640,0.095045292041752
51641,0.1744956530126549
51642,0.434537089559764
51643,0.43330206448262226
51644,0.4330609723921794
51645,0.3099512141716513
51646,0.40516135135790804
51647,0.06089802321575076
51648,0.0477989929587562
51649,0.359673581413843
51650,0.0491879578432125
51651,0.10022605396237944
51652,0.10659876616108396
51653,0.5626149451776524
51654,0.5878936750419149
51655,0.5129975164979271
51656,0.24162613000958488
51657,0.07090834578371227
51658,0.07840347787506086
51659,0.021845611892515267
51660,0.12271570769032425
51661,0.06923217700717833
51662,0.5896817381720911
51663,0.09372860809917255
51664,0.5344323278095588
51665,0.3321894052824188
51666,0.27729894102955754
51667,0.13186531429100296
51668,0.010141894374600975
51669,0.3347259612740136
51670,0.01899270438696192
51671,0.2843358262799332
51672,0.48165280130000443
51673,0.25238424813360105
51674,0.06268568752142775
51675,0.0374951566461747
51676,0.3775187168557999
51677,0.013318718008855299
51678,0.023920469111963827
51679,0.008403708991949742
51680,0.4854390029419396
51681,0.03710716620938653
51682,0.048448212231717004
51683,0.3061686120019621
51684,0.1242277891318244
51685,0.41109430822643833
51686,0.4140407566995019
51687,0.5960716383274539
51688,0.12563007636543572
51689,0.4850806601542529
51690,0.10083145073704701
51691,0.05303031856705359
51692,0.4480004757165142
51693,0.5620353695794751
51694,0.6500955478524799
51695,0.4148157643734156
51696,0.25812536903987476
51697,0.5549698060744855
51698,0.09065086137042468
51699,0.09680854915804057
51700,0.07296412928444022
51701,0.09035928428221282
51702,0.6261837249354321
51703,0.4996354088455159
51704,0.28648207737800785
51705,0.0522547956040532
51706,0.5869753834812739
51707,0.07382174289908368
51708,0.021819635519304808
51709,0.018565995912449496
51710,0.018348004437075127
51711,0.11752519486685606
51712,0.0692850800405308
51713,0.11369629282448991
51714,0.06772748894732782
51715,0.4982728206464038
51716,0.5677952253951473
51717,0.16068033118040828
51718,0.32016662944757923
51719,0.3800841580460784
51720,0.34500023313698613
51721,0.12348937757086546
51722,0.1765274989114922
51723,0.04367402883104088
51724,0.03138054569435418
51725,0.020564242213730724
51726,0.06720158986075864
51727,0.17835513059923777
51728,0.2646886906749053
51729,0.14956680064242983
51730,0.1084978613690879
51731,0.058036896646809805
51732,0.0461522608142709
51733,0.3275684168714754
51734,0.624384921717093
51735,0.1455385805634793
51736,0.11338178349359841
51737,0.11843439386083132
51738,0.300571913996917
51739,0.7169212269474177
51740,0.15998455425807676
51741,0.06418598513747335
51742,0.7039336242508571
51743,0.5877016514289191
51744,0.06634557860772705
51745,0.385871114232907
51746,0.250523212942518
51747,0.039721555310123384
51748,0.11333747583737325
51749,0.1326483327597936
51750,0.48175227204560345
51751,0.005747980821110362
51752,0.41906883105358944
51753,0.3085239872281451
51754,0.5158891440129499
51755,0.022287281794608278
51756,0.0318515089255351
51757,0.23314287180736828
51758,0.060447792240310855
51759,0.4885978464749109
51760,0.483738115485298
51761,0.29324478310067803
51762,0.6112636464311101
51763,0.31059008574931535
51764,0.10754489923865604
51765,0.13102785309885917
51766,0.1937906846614559
51767,0.5772204929681533
51768,0.18965992694921713
51769,0.11288151621008795
51770,0.022679590774561966
51771,0.15373924004126388
51772,0.6491452793266248
51773,0.15762750981276571
51774,0.49490113758298615
51775,0.07044646893614176
51776,0.030530215147609122
51777,0.07997659935258834
51778,0.05922100864972529
51779,0.43329604658685145
51780,0.46295281812280964
51781,0.2832109326176421
51782,0.04411180598162021
51783,0.39562816771653075
51784,0.07095492964213053
51785,0.08585033069771883
51786,0.029327543627995993
51787,0.08835969572201187
51788,0.495395327855095
51789,0.373892401393389
51790,0.07582489804290955
51791,0.2991258680511494
51792,0.00753869707026226
51793,0.47629403383471713
51794,0.04766195123097386
51795,0.0591041975707701
51796,0.08662123677473488
51797,0.09208494419875946
51798,0.5769029073919536
51799,0.45087316828989066
51800,0.10152294916781486
51801,0.014448393855692328
51802,0.23114808917813112
51803,0.5833940926573437
51804,0.05322130298173181
51805,0.05800525326943529
51806,0.3067303133929278
51807,0.0492753036667195
51808,0.08756155001101233
51809,0.07074526840099671
51810,0.12779933415674574
51811,0.11506848337388005
51812,0.2101284967093932
51813,0.6244222041054203
51814,0.621571171794
51815,0.028950840546451043
51816,0.05047003188454643
51817,0.4756260505458152
51818,0.006160424167210413
51819,0.46670788597545726
51820,0.36185162955481653
51821,0.35459665816351205
51822,0.06611143590487689
51823,0.05085135838210332
51824,0.006075015907100807
51825,0.5228087921771789
51826,0.5627678236413376
51827,0.1217307026945576
51828,0.01937896948141749
51829,0.4014138044995461
51830,0.0063129524743270535
51831,0.06893671408729288
51832,0.09938917434922401
51833,0.6268094537208937
51834,0.09809174220808936
51835,0.14031119730920943
51836,0.08032414621606605
51837,0.014237277068008248
51838,0.23797620143669626
51839,0.2512082313336111
51840,0.5088203428410991
51841,0.5273465856105627
51842,0.03402526935304193
51843,0.5756719887897024
51844,0.5346388218112402
51845,0.022851654726853972
51846,0.12467423029624498
51847,0.06804801486736452
51848,0.49425651134274207
51849,0.2395609604552185
51850,0.05605008192961401
51851,0.3516923977953989
51852,0.018108234371044703
51853,0.570508914762698
51854,0.04807067066062204
51855,0.12921721948676004
51856,0.4388344538125368
51857,0.036039131485161156
51858,0.5203558754797137
51859,0.0971752920457695
51860,0.4115616334524026
51861,0.04899125970844284
51862,0.31639776060150077
51863,0.07600679351131533
51864,0.5574871477815867
51865,0.11636613427372472
51866,0.49315084882125404
51867,0.08084180622293921
51868,0.28680586892803894
51869,0.018538957435150966
51870,0.07058556000371727
51871,0.06887245453687058
51872,0.46800049501211605
51873,0.1986035515209115
51874,0.08104341293247386
51875,0.5035233409280335
51876,0.2272822835937935
51877,0.41791978856184375
51878,0.2794854110388945
51879,0.22939614944049924
51880,0.1289845740004543
51881,0.609890818275947
51882,0.34244957957230776
51883,0.09838879994717559
51884,0.2052308596101409
51885,0.0915934022041715
51886,0.08063338888034995
51887,0.039451003929655046
51888,0.603440767231828
51889,0.2805338397922999
51890,0.47994503837949126
51891,0.47642524431919264
51892,0.1186029894488634
51893,0.04726748740531801
51894,0.5362242248734723
51895,0.15064800139541523
51896,0.09173727130756762
51897,0.45348737514371723
51898,0.06226927594738536
51899,0.036812458062976276
51900,0.04116187145555275
51901,0.06732689406803377
51902,0.04041726449211801
51903,0.38410427131754976
51904,0.06590505175315005
51905,0.7251618841083307
51906,0.16722255214753434
51907,0.10610080615688477
51908,0.4053604020371108
51909,0.0467220386058527
51910,0.45808627286184367
51911,0.03949467472963558
51912,0.02849196856614063
51913,0.05715338473022761
51914,0.04821137693414967
51915,0.2527116853402668
51916,0.043021299645992966
51917,0.33708786962023807
51918,0.042339543658693496
51919,0.09571927831065602
51920,0.6002867123264799
51921,0.0787526777640257
51922,0.020428552823821406
51923,0.028048838839370212
51924,0.039346251772685824
51925,0.0907690070763089
51926,0.1036354385830492
51927,0.5139997120088227
51928,0.26097172536326557
51929,0.34282300294077106
51930,0.34968753525987945
51931,0.40036125689816837
51932,0.495261318790237
51933,0.04969424341816728
51934,0.46073488729369083
51935,0.09730776015735813
51936,0.10749585593197086
51937,0.4500773521177964
51938,0.04879129172495643
51939,0.6018885606024887
51940,0.42165903240758595
51941,0.06448593319660223
51942,0.5967025703848042
51943,0.051870654260576986
51944,0.4702909931329049
51945,0.32468874716691315
51946,0.012990665972563242
51947,0.7110472914832734
51948,0.5083918963960672
51949,0.07091951201452983
51950,0.005084161973962744
51951,0.3822277799638235
51952,0.10886527692192813
51953,0.4062069445222878
51954,0.18877294207492676
51955,0.20726931021035397
51956,0.5190302193092354
51957,0.4988358717691792
51958,0.5418192083903896
51959,0.1448828375155155
51960,0.006778474853123687
51961,0.31315671632198183
51962,0.5793708617889309
51963,0.030393063603688295
51964,0.10222640851942319
51965,0.01466855274930264
51966,0.3403476053079891
51967,0.08297871324270417
51968,0.4226338998860616
51969,0.4934490653471958
51970,0.0805551171810783
51971,0.07355289742131665
51972,0.536429509591334
51973,0.12880978343991778
51974,0.4887781062417862
51975,0.05556459956529527
51976,0.0374367507795076
51977,0.05874918473422344
51978,0.5248020925401422
51979,0.48009866770252546
51980,0.32333049309488754
51981,0.5713495450128641
51982,0.0649103239919742
51983,0.42355810672677985
51984,0.048797171915892334
51985,0.00979749277272653
51986,0.09259481134636924
51987,0.03000481536308086
51988,0.4040170003843605
51989,0.035038351786164545
51990,0.050340428419972154
51991,0.10301007344665916
51992,0.1854733668636576
51993,0.6441824209232163
51994,0.037924804147866045
51995,0.42312212672818766
51996,0.09847336899783952
51997,0.49942322874542067
51998,0.06501648252018646
51999,0.12584279237697696
52000,0.10198533954103808
52001,0.04050563097637494
52002,0.50713738932843
52003,0.3054025518034408
52004,0.3206342932137696
52005,0.5763213155552903
52006,0.30512669938721976
52007,0.13705681423882504
52008,0.022996273394312948
52009,0.5460373380966057
52010,0.09354798293770569
52011,0.42029878411578864
52012,0.5552817840674562
52013,0.3634554422254569
52014,0.05995554108888289
52015,0.026507778525103737
52016,0.3883211143936713
52017,0.0770395771044424
52018,0.3763783525407006
52019,0.02949428363041402
52020,0.21952400347418616
52021,0.09051150248281555
52022,0.4048660768894322
52023,0.035073843301623685
52024,0.5001963880828868
52025,0.0993559096261042
52026,0.4688659179258996
52027,0.050167903935456566
52028,0.4466799579033103
52029,0.25758046015651204
52030,0.306430441558887
52031,0.053658743691013325
52032,0.4023578539033361
52033,0.3100732955366812
52034,0.2426586412035125
52035,0.5120275098000233
52036,0.38226723724582223
52037,0.04965021579568247
52038,0.007364613419787342
52039,0.21548213392634163
52040,0.10708770665749867
52041,0.581481142803202
52042,0.44149305736514605
52043,0.025359019551542784
52044,0.5245022308687568
52045,0.6308440636894475
52046,0.5217248893659652
52047,0.32878565290901457
52048,0.40577016778323327
52049,0.24364176487923414
52050,0.352881572147149
52051,0.23748241841769752
